Species,Family,Order,Family_bridge,Order_bridge,Island_Endemicity,Flight_Ability,log_Beak.Length_Culmen,log_Beak.Width,log_Beak.Depth,log_Tarsus.Length,log_Wing.Length,log_Kipps.Distance,log_Tail.Length,log_Mass,Diet_Simple_Expected,seabird,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,IAE,ISA,ISS,ISG,IVS,IGE,IGG,APG,APP,APA,APL,APS,APD,FAE,FGL,FGR,NAE,NGL,SEL,SGR,PEL,PGR,PAG,PAS,PAD,VAE,VAS,VPE,VGE,VGG,CAQ,CGR,In,Ap,Vt,Ne,Fr,Se,Pa,Pt,dn.cat,fd.cat
Colaptes_oceanicus,Picidae,Piciformes,Picidae,Piciformes,insular,0.5,3.48185528467961,2.1447610078004784,2.175887439948088,3.1437211512674406,4.627714150422986,3.1565747986708215,4.469235908747258,5.113552828102942,Invertivore,no,-50.58550121679058,54.32328151451856,13.111582977584487,-56.682766688994654,-41.252565780750245,-30.873807648140914,-17.32573774441787,28.547003773896883,-16.924562204842267,-1.5680261764164174,0.06178400591665891,-3.476522689855765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Columba_jouyi,Columbidae,Columbiformes,Columbidae,Columbiformes,insular,1.0,3.5576311675039825,1.9139771019523042,1.8991179875485542,3.615501984309161,5.523538757657212,4.4933443708058345,5.059107947547034,6.3036989784126,Herbivore,no,-67.87225720003393,29.775537552710066,10.13138917124555,-9.33830299512531,82.03420640205985,-38.57022837580818,-12.004249869407957,6.385188772641753,-3.1936480597058523,2.6518355962584446,-2.477031111731298,-2.726722956409415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Columba_thiriouxi,Columbidae,Columbiformes,Columbidae,Columbiformes,insular,1.0,3.1484533605716547,1.4816045409242156,1.6563214983329508,3.2767673032839784,5.251802112806568,4.271932711876808,4.7962862904635415,5.587323561961949,Herbivore,no,-67.87815025554733,29.747177051969622,10.122131847739725,-9.325297657034625,81.9064028044158,-38.50842723931678,-11.982512904383102,6.37097449838028,-3.1837813410864118,2.638082640108554,-2.4633462025465165,-2.7163926305125994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Columba_versicolor,Columbidae,Columbiformes,Columbidae,Columbiformes,insular,1.0,3.6016862424115588,1.5129270120532565,1.918392120161421,3.624607564093796,5.564520407322694,4.434856248318414,5.214935757608986,6.215008018443519,Herbivore,no,-67.87222252419704,29.77570411705,10.131443493675944,-9.33837930819907,82.03495617249926,-38.57059091653826,-12.00437737507367,6.385272139316061,-3.193705927659182,2.6519163073874594,-2.4771114189887484,-2.7267835077546008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Columbidae_sp_Buka_1,Columbidae,Columbiformes,Columbidae,Columbiformes,insular,1.0,3.122805356117467,1.4562867329399256,1.6505798557652755,3.3551534431607486,5.088706829516411,3.8533340090794663,4.696472344394877,5.281933887297512,Herbivore,no,-67.99845177257211,29.14981028639571,9.924371812379466,-9.047267206998427,79.16461257600142,-37.18134241476705,-11.51519406697415,6.064621915678306,-2.971049198151376,2.344492988893692,-2.170905875527135,-2.491432523119084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Columbidae_sp_Buka_2,Columbidae,Columbiformes,Columbidae,Columbiformes,insular,1.0,3.122364924487357,1.4562867329399256,1.6505798557652755,3.3551534431607486,5.089076720402819,3.8546057345581954,4.696837374513915,5.281933887297512,Herbivore,no,-67.87748791970732,29.75278539168444,10.124336180951946,-9.328434442922918,81.9385950884083,-38.52417466985871,-11.988139596900176,6.374777004777595,-3.186456085238715,2.6414347387287296,-2.4667369511414514,-2.7195477352742046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Conuropsis_carolinensis,Psittacidae,Psittaciformes,Psittacidae,Psittaciformes,continental,1.0,3.321793358874887,2.6979998652487085,3.3120018028576843,2.8853592160726205,5.211669559822364,4.333492687678026,5.011967739330034,5.26346708911229,Herbivore,no,-38.445866861635416,36.11971742058191,-2.6451324134316243,-11.712698589040833,7.307966287652278,11.12834401741455,79.9098506941931,14.615765283960622,-4.686835151865598,0.9210567795838657,-1.241889524363386,-3.488696835854975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corvus_antipodum,Corvidae,Passeriformes,Corvidae,Passeriformes,insular,1.0,4.024458434757935,2.729159164312445,2.968874819384108,4.077706921069077,5.669605022854615,4.559649670686282,5.2494421987659,6.2231316693630685,Vertivore,no,56.26689375789384,-17.277818834204076,4.312313152214727,-0.07721102952731175,0.009521422697983822,0.03625103151761163,0.35333407451397647,-0.14865597248208173,0.30610624137943254,-0.42454423276899295,0.526478188011575,1.431852309311459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corvus_fangshannus,Corvidae,Passeriformes,Corvidae,Passeriformes,continental,1.0,3.9945242269398897,2.7073833121145063,2.9465420293632194,4.02266952551521,5.665526629201668,4.61512051684126,5.153927230588638,6.095599311839989,Omnivore,no,56.25572557812843,-17.273735288756583,4.3100975146890885,-0.07724649036207377,0.009530252009665435,0.0362718792055395,0.35345883970578856,-0.14868808656686827,0.30606703948775427,-0.42459868747592017,0.526437102805777,1.4307300477318319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corvus_hawaiiensis,Corvidae,Passeriformes,Corvidae,Passeriformes,insular,1.0,4.08260930600368,2.9338568698359038,3.2068032436339315,4.198704577546343,5.753841674528938,4.5685062016165,5.274536837882633,6.262197542015105,Herbivore,no,56.24841151721857,-17.27106151912312,4.308646966190033,-0.0772697354078284,0.009536038080077785,0.03628554630859412,0.3535406987958728,-0.1487091993296108,0.30604158759388167,-0.4246346951185101,0.5264106639835309,1.4299966928487995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corvus_impluviatus,Corvidae,Passeriformes,Corvidae,Passeriformes,insular,1.0,3.976873977747762,2.6468837658647226,2.9193910402972683,4.1260047149499695,5.6170983168518065,4.323072491830211,5.296666003798806,6.39864485009473,Omnivore,no,56.2496482293108,-17.2715135616971,4.308892185853348,-0.07726580273378343,0.009535059344566537,0.03628323394173629,0.3535268419793901,-0.1487056210500325,0.30604586831252883,-0.42462857104711965,0.5264150861326575,1.4301205270039963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corvus_moriorum,Corvidae,Passeriformes,Corvidae,Passeriformes,insular,1.0,3.966132331075178,2.6837575085331657,2.919930560137709,3.9948924832504407,5.631892553627876,4.585171539481402,5.12723244168007,6.03140615420093,Omnivore,no,56.26689375789384,-17.277818834204076,4.312313152214727,-0.07721102952731175,0.009521422697983822,0.03625103151761163,0.35333407451397647,-0.14865597248208173,0.30610624137943254,-0.42454423276899295,0.526478188011575,1.431852309311459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corvus_neomexicanus,Corvidae,Passeriformes,Corvidae,Passeriformes,continental,1.0,4.001863709427935,2.7140322727797574,2.9512577834521614,4.0347714706871995,5.674593937191527,4.621240366165586,5.21112415484566,6.142897250868192,Omnivore,no,56.25680042371972,-17.274128191202568,4.310310660688376,-0.07724307340863858,0.009529401547090793,0.03626987013009205,0.35344680341734447,-0.14868498035088207,0.3060707700727306,-0.4245933807711661,0.5264409676024002,1.430837747825636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corvus_pumilis,Corvidae,Passeriformes,Corvidae,Passeriformes,insular,1.0,3.8676530576922055,2.5974910105351463,2.826721730819709,3.8960968548778867,5.513509388074627,4.4599131733309525,5.022168529909929,5.7984864101254985,Omnivore,no,56.267591781226386,-17.278074023833007,4.312451600533422,-0.07720881175622864,0.009520870609762793,0.03624972759642866,0.3533262666484739,-0.14865395996049802,0.30610867692880805,-0.42454080652001575,0.5264807250116197,1.4319223452823413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corvus_sp_NewIreland,Corvidae,Passeriformes,Corvidae,Passeriformes,insular,1.0,4.063197833225264,2.7713379403381286,3.018960399673198,4.084799149378569,5.727303669697547,4.6644762918854985,5.223162692947276,6.325791627382807,Omnivore,no,56.25030814004924,-17.271754784669426,4.309023046192552,-0.07726370475262496,0.009534537176234408,0.03628200037995024,0.35351945141302404,-0.14870371353835887,0.3060481575813949,-0.4246253111491685,0.5264174565158213,1.430186641962657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corvus_viriosus,Corvidae,Passeriformes,Corvidae,Passeriformes,insular,1.0,3.967646909176143,2.6789646202071133,2.929592471049446,4.067144642295446,5.594562669660306,4.408181592150733,5.235377566774162,6.2172047242694575,Omnivore,no,56.2496482293108,-17.2715135616971,4.308892185853348,-0.07726580273378343,0.009535059344566537,0.03628323394173629,0.3535268419793901,-0.1487056210500325,0.30604586831252883,-0.42462857104711965,0.5264150861326575,1.4301205270039963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coturnix_alabrevis,Phasianidae,Galliformes,Phasianidae,Galliformes,insular,0.0,2.7447035187502458,1.5769147207285403,1.7950872593207297,3.2891478778535324,4.736373871603436,3.4541060373175574,3.8375149532530846,4.952016991607844,Herbivore,no,-212.81211066537406,-130.05946433070616,-4.128895784485501,3.838870343111719,-8.4081744641646,0.8884924186235188,-0.8184888918253367,2.2599934558555947,-5.845216843894682,47.11928069493247,13.79886301581034,0.2828770759069133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coturnix_centensis,Phasianidae,Galliformes,Phasianidae,Galliformes,insular,0.0,2.7206373166076814,1.5665304114228238,1.7698546338400052,3.2445435716167785,4.728802746433367,3.49559805708364,3.7898553714539385,4.850075229083814,Omnivore,no,-212.81206330774597,-130.0593761834249,-4.128887721304822,3.838858862897123,-8.408142497167338,0.8884888383053933,-0.8184850813491994,2.2599801180903842,-5.845176078218986,47.11897108783299,13.798837107198175,0.2828719047339124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coturnix_gomerae,Phasianidae,Galliformes,Phasianidae,Galliformes,insular,0.0,2.7936160894318567,1.6134299337036377,1.8066480817218056,3.2917544702807735,4.809905337618946,3.5874002851640823,3.8680711178989635,4.93928249731768,Omnivore,no,-212.81184134976243,-130.05896305054807,-4.128849930403548,3.8388050568751777,-8.407992672700635,0.8884720578972547,-0.8184672222246238,2.2599176059978223,-5.844985015575641,47.117520004928565,13.79871567629564,0.28284766824077995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coturnix_lignorum,Phasianidae,Galliformes,Phasianidae,Galliformes,insular,0.0,2.851284369188118,1.6524974018945473,1.890095369948917,3.405189402931693,4.846703602413892,3.4892082589848687,3.956613888756021,5.203127179544288,Omnivore,no,-212.8120977496355,-130.05944029049815,-4.1288935854325794,3.8388672121389757,-8.408165745878497,0.8884914421715435,-0.8184878526029112,2.259989818277626,-5.845205725967726,47.11919625653039,13.798855949842672,0.28287566558446603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coturnix_novaezelandiae,Phasianidae,Galliformes,Phasianidae,Galliformes,insular,1.0,2.653241964607215,1.682688374173693,1.791759469228055,3.261552099148637,4.684443366882599,3.3555024224000256,3.644143560272545,4.702931903770587,Herbivore,no,-212.7895613032762,-130.01749282012915,-4.125056447766568,3.8334039157515147,-8.392952914933842,0.886787593953874,-0.8166744599990324,2.2536422897345236,-5.825803696065319,46.971830604874675,13.786504405083393,0.28041493754871577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coturnix_sp_Bugio,Phasianidae,Galliformes,Phasianidae,Galliformes,insular,0.0,2.799108932049177,1.6134299337036377,1.8357763546448294,3.327550841493857,4.818909657227008,3.551340040091875,3.8666071418976635,5.011967739330034,Omnivore,no,-212.8115964316049,-130.0585071816351,-4.1288082302656415,3.838745684948013,-8.407827349798621,0.8884535416570976,-0.818447515680533,2.2598486273960408,-5.8447741885438615,47.115918814774446,13.798581682850397,0.2828209246399314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coturnix_sp_Graciosa,Phasianidae,Galliformes,Phasianidae,Galliformes,insular,1.0,2.749192144433385,1.5665304114228238,1.7578579175523736,3.2296179214001026,4.775503503469979,3.587123545159549,3.7667659927710075,4.758577732617404,Omnivore,no,-212.81201738559855,-130.0592907080165,-4.128879902529996,3.8388477306620783,-8.408111499126383,0.8884853665107015,-0.8184813863724908,2.25996718460315,-5.845136548147248,47.118670864612895,13.798811983348774,0.2828668903099785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coturnix_sp_SantaMaria,Phasianidae,Galliformes,Phasianidae,Galliformes,insular,1.0,2.872999508171694,1.6863989535702288,1.890095369948917,3.4190372997904865,4.893801807475461,3.635214929528243,3.9249392306946924,5.153638355178593,Omnivore,no,-212.81211066537406,-130.05946433070616,-4.128895784485501,3.838870343111719,-8.4081744641646,0.8884924186235188,-0.8184888918253367,2.2599934558555947,-5.845216843894682,47.11928069493247,13.79886301581034,0.2828770759069133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coua_berthae,Cuculidae,Cuculiformes,Cuculidae,Cuculiformes,insular,1.0,3.57906458810673,2.200552367428894,2.5416019934645457,4.3067641501733345,5.3264674099643825,2.481567748522486,5.645093478307522,5.78895048702608,Omnivore,no,-59.43488372934928,25.244733122872212,5.113552337992357,-2.1211629041888416,2.0353766963465842,0.8154557539763824,2.3101226817473055,-3.471069355278496,3.6055092195431344,-3.5723504638855736,4.046376497150265,7.026448794902261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coua_delalandei,Cuculidae,Cuculiformes,Cuculidae,Cuculiformes,insular,1.0,3.8418151103846494,2.421256622711544,2.9030685886905716,4.298645025734831,5.349485653122436,3.392829131991639,5.611301621862036,6.128265588600128,Invertivore,no,-59.41346393706266,25.28603939894329,5.117298970798369,-2.1261287535995015,2.0407593782563014,0.81796461057642,2.313674133627706,-3.47717074429627,3.6110895016223346,-3.5678184706380653,4.043604800467681,7.045962980280884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coua_primaeva,Cuculidae,Cuculiformes,Cuculidae,Cuculiformes,insular,1.0,3.5290040861498118,2.163323025660538,2.4997952622817508,4.239166146760841,5.275048739608683,2.448415541205585,5.592925399070551,5.672601357172626,Omnivore,no,-59.41346393706266,25.28603939894329,5.117298970798369,-2.1261287535995015,2.0407593782563014,0.81796461057642,2.313674133627706,-3.47717074429627,3.6110895016223346,-3.5678184706380653,4.043604800467681,7.045962980280884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cremaster_tytthus,Icteridae,Passeriformes,Icteridae,Passeriformes,continental,1.0,3.2965773325320527,1.8562979903656263,2.169053700369523,3.42816382989197,4.784487233761747,3.2136622578153133,4.596835549198034,4.212868064406208,Invertivore,no,73.28909427775629,-25.97729062873677,12.732948977567599,-0.09241687532827955,-0.08976983104102289,-0.13001980658336876,-0.5876821360130589,0.11143854918754521,-0.20086735695505584,0.13852931544121166,-0.21875884669112766,-0.9909623918570978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cryptopsar_ischyrhynchus,Sturnidae,Passeriformes,Sturnidae,Passeriformes,insular,1.0,3.3379025312898416,1.827769906751088,2.0255131996542803,3.576829950305313,4.949327105367852,3.3840512228271846,4.618481200047763,4.7091697760065765,Vertivore,no,68.39202788637569,-23.51752931631939,10.378088023504857,-0.08933673312785606,-0.06187944481946804,-0.08296397087918869,-0.31832492305483406,0.03503316777400579,-0.04629853899176273,-0.03964560814244565,0.023155045800804075,-0.044709865530173906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyanopsitta_spixii,Psittacidae,Psittaciformes,Psittacidae,Psittaciformes,continental,1.0,3.505557396986398,2.7212954278522306,3.414442608412176,3.0819099697950434,5.625460507880731,4.6520537718869415,5.86220971125072,5.650311371968228,Herbivore,no,-38.47844530531884,36.05981158520639,-2.634319141845145,-11.68020975314264,7.284258847464513,11.09171390033132,79.62983627391753,14.55388985872992,-4.6607329658904115,0.9068564451691524,-1.225707055068666,-3.4634899286808403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyanoramphus_ulietanus,Psittacidae,Psittaciformes,Psittacidae,Psittaculidae,insular,1.0,3.1086144306106633,2.5376572151735295,2.9465420293632194,2.976039640208255,4.852030263919617,3.811539466849824,4.941642422609304,4.634534794617996,Herbivore,no,-39.118157321549425,34.84352492172282,-2.413681490345368,-10.996031523559903,6.781710178301239,10.312710460742199,73.63190479061659,13.217227554074501,-4.093309479339235,0.6126572760347879,-0.8866353192393924,-2.902089514599448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyanoramphus_zealandicus,Psittacidae,Psittaciformes,Psittacidae,Psittaculidae,insular,1.0,3.1415627217655304,2.372111155642656,2.9019708937395166,3.110845080654496,4.969813299576001,3.860308569741467,5.049856007249537,4.6982961639775755,Herbivore,no,-39.115606799944516,34.848028490008424,-2.4144893995597876,-10.998359971571862,6.783394057352396,10.315300523845346,73.65150565029991,13.221507015262059,-4.095098777959848,0.6136983106442405,-0.8878040776864916,-2.9037561444392237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
