index,Family,Order,Eigenvalues,Island_Endemicity,Flight_Ability,seabird,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Tail.Length,Mass,Centroid.Latitude,Centroid.Longitude,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,In2,In2_pred,In2_prob,Ap2,Ap2_pred,Ap2_prob,Vt2,Vt2_pred,Vt2_prob,Ne2,Ne2_pred,Ne2_prob,Fr2,Fr2_pred,Fr2_prob,Se2,Se2_pred,Se2_prob,Pa2,Pa2_pred,Pa2_prob,Pl2,Pl2_pred,Pl2_prob
159,46,11,-1.26168481595008,1,1.0,0,3.190476350346503,2.4932054526026954,1.6863989535702288,1.8309801823813363,3.3138223021771545,5.257026512130156,4.2857910267930555,4.804512727116349,5.591061604592082,-20.14,59.62,-98.7297109301127,-26.3859464112877,4.87053579245917,-21.9401033215981,-86.7109883115595,-25.9845443290807,27.8886668432536,-26.4373687961634,-2.42862797153887,0.677058896409586,-1.17228228052809,0.418412468140933,0.0,0.0,0.777,0.0,0.0,0.998,0.0,0.0,0.997,0.0,0.0,0.996,50.0,100.0,0.164,50.0,0.0,0.322,0.0,0.0,1.0,0.0,0.0,0.736
160,46,11,-1.24872952056079,1,1.0,0,3.628598523229006,2.655352412101761,1.7119945007591924,2.0554049638515948,3.6509179478268177,5.568344503761097,4.446643277759854,5.220355825078324,6.217005223021913,26.9,142.18,-98.7302733855643,-26.3851684828716,4.87116318865642,-21.9437715028494,-86.7258836573218,-25.9900513664824,27.8953898589195,-26.4442732555735,-2.42935910039117,0.67732292810062,-1.17275593500574,0.418620301240503,,0.0,0.975,,0.0,0.999,,0.0,0.996,,0.0,0.998,,69.23,0.198,,30.769999999999996,0.435,,0.0,1.0,,0.0,0.393
161,46,11,-1.28564480242465,1,1.0,0,3.165896900077314,2.4898941912990393,1.665818245870208,1.8261608959453874,3.3894621254437345,5.094853886000654,3.8743211382441345,4.70555836001936,5.2870036066477635,-9.29,160.44,-98.6106526893147,-26.5467303237433,4.73895701190884,-21.1703752997566,-83.581739970248,-24.8286299832219,26.4780796278819,-24.9891462984324,-2.27487868567992,0.62147087443307,-1.07252082321616,0.374708664070985,,0.0,0.411,,0.0,1.0,,0.0,0.998,,0.0,0.998,,0.0,0.164,,100.0,0.29,,0.0,1.0,,0.0,0.825
162,46,11,-1.02293128170263,1,1.0,0,3.1654750481410856,2.489064659936664,1.665818245870208,1.8261608959453874,3.3894621254437345,5.095221510537605,3.875566468417531,4.7059200890882344,5.2870036066477635,-9.29,160.44,-98.6397913367021,-26.5020498987702,4.77283328543019,-21.3679250642145,-84.3797449713112,-25.1248009346826,26.8402636412662,-25.3615902072678,-2.31385274065263,0.635463836134974,-1.09757355771399,0.385780726801589,,0.0,0.965,,0.0,1.0,,0.0,0.998,,0.0,0.998,,100.0,0.754,,0.0,0.736,,0.0,1.0,,0.0,0.845
163,146,31,-48.2240193752983,0,1.0,0,3.3572454941329726,3.176803048446293,2.7631695003232895,3.34779660493504,2.9396908826703663,5.2171073111224935,4.3465289823207245,5.018603463745433,5.268631056177676,49.06,-103.04,-46.1279521699852,25.5709099171563,-6.08452828472198,-15.1019699952289,0.317312869075093,25.0231830437217,-63.66733969106,-60.0462537422522,-4.60187241983684,0.886057494415406,-2.40524453622277,-0.0127048550795194,10.0,0.0,0.991,0.0,0.0,1.0,0.0,0.0,0.997,0.0,0.0,0.984,0.0,60.0,0.377,0.0,40.0,0.511,0.0,0.0,1.0,90.0,0.0,0.42
164,50,24,-8.77236520446764,1,1.0,0,4.0421736898931915,3.6778185067545115,2.792391349535961,3.018960399673198,4.094511215001422,5.67304831528634,4.570061008874523,5.254678909518208,6.225112731067277,-41.43,174.07,56.6013681184596,-10.6082775007396,2.78596165705705,-0.150236243408329,-0.15489857396411,0.220797055268308,-0.604587993297821,0.527138487935646,0.338409166199022,-0.416980774642433,4.06471485280311,3.21969236412276,0.0,33.33,0.509,0.0,0.0,0.723,100.0,33.33,0.352,0.0,11.110000000000001,0.719,0.0,11.110000000000001,0.583,0.0,11.110000000000001,0.498,0.0,0.0,1.0,0.0,0.0,0.717
165,50,24,-8.82278008779579,0,1.0,0,4.012772908528289,3.647536490579554,2.771963526845863,2.997730276216664,4.040416220196545,5.668983969113506,4.624972813284271,5.159687283378507,6.097849537811996,57.49,80.87,56.608957480169,-10.6096534430262,2.7871421964696,-0.150197048187879,-0.154836550568282,0.220721604744311,-0.604383973413432,0.52689080871468,0.338443863464582,-0.417140999513276,4.06661352795074,3.22128745260985,,12.5,0.496,,0.0,0.801,,75.0,0.391,,0.0,0.989,,0.0,0.424,,12.5,0.734,,0.0,1.0,,0.0,0.885
166,50,24,-8.83875570346329,1,1.0,0,4.09933210373314,3.6712245188752153,2.9856819377004897,3.246490991901174,4.213607983048918,5.757007235893499,4.578826210648489,5.279644101282416,6.264102776268335,22.45,-161.14,56.5968293344627,-10.6074551564811,2.78525590583156,-0.150259724122237,-0.154935719968221,0.220842256355464,-0.604710231049708,0.527286821364642,0.3383886023252,-0.416885280491627,4.06358278746732,3.21874116431009,30.0,23.080000000000002,0.45,0.0,0.0,0.891,10.0,38.46,0.621,10.0,0.0,0.96,40.0,38.46,0.444,10.0,0.0,0.573,0.0,0.0,1.0,0.0,0.0,0.895
167,50,24,-8.84718424409786,1,1.0,0,3.9954446135672184,3.579901291544191,2.715356776284648,2.9719517448885875,4.1420229975388425,5.620726899518875,4.336244442018754,5.301661767798426,6.400307277954197,22.45,-161.14,56.5967400217679,-10.6074389781986,2.78524202004919,-0.150260186435727,-0.154936451269633,0.220843146329029,-0.604712637900709,0.52728974162126,0.338388198917465,-0.416883403563949,4.06356053380703,3.21872246505998,50.0,23.080000000000002,0.621,0.0,0.0,0.983,0.0,38.46,0.217,0.0,0.0,0.949,50.0,38.46,0.655,0.0,0.0,0.583,0.0,0.0,1.0,0.0,0.0,0.895
168,50,24,-8.77219533422489,1,1.0,0,3.9849016508407185,3.620600613360642,2.7498317351171653,2.972463646614637,4.013134506796558,5.635467944472328,4.595321849933277,5.133147868571648,6.033805387597507,-47.75,179.03,56.6013681184596,-10.6082775007396,2.78596165705705,-0.150236243408329,-0.15489857396411,0.220797055268308,-0.604587993297821,0.527138487935646,0.338409166199022,-0.416980774642433,4.06471485280311,3.21969236412276,33.0,25.0,0.537,0.0,0.0,0.76,33.0,37.5,0.493,0.0,12.5,0.59,34.0,12.5,0.559,0.0,12.5,0.518,0.0,0.0,1.0,0.0,0.0,0.717
169,50,24,-8.8220072389433,0,1.0,0,4.019980146933238,3.6509179478268177,2.7781979610042917,3.0022112396517002,4.052306550875202,5.678020123432761,4.631032845513819,5.216564864675778,6.1450436350362825,49.06,-103.04,56.6105479551482,-10.6099416150083,2.78738950851746,-0.150188820641955,-0.154823534620713,0.220705766478976,-0.604341142007272,0.526838832695028,0.338451071936487,-0.417174466874116,4.06701027120502,3.22162080784842,,27.27,0.675,,9.09,0.671,,36.36,0.5,,0.0,0.989,,18.18,0.311,,9.09,0.536,,0.0,1.0,,0.0,0.889
170,50,24,-8.75081427790077,1,1.0,0,3.888344878073569,3.5339784928959737,2.6693093727857793,2.884241897520628,3.916214210046614,5.517533214524266,4.471410195808567,5.0287371294602385,5.801513963149536,18.62,-69.23,56.5957482730763,-10.6072600604228,2.78508819265831,-0.150265375206178,-0.15494464478676,0.220853136144476,-0.604739672243884,0.527322456931561,0.33838397543996,-0.416863011026904,4.06331812613691,3.21851857579658,,36.36,0.37,,0.0,0.991,,18.18,0.604,,0.0,0.954,,45.45,0.722,,0.0,0.76,,0.0,1.0,,0.0,0.903
171,50,24,-8.85161568535135,1,1.0,0,4.080245637842599,3.716737782242333,2.8320361808832013,3.0666566118906897,4.101485670373467,5.730554225153629,4.673856343776539,5.22853847194012,6.327579577081353,-5.63,151.11,56.5732868889303,-10.6031900727156,2.78159539598414,-0.150381545760043,-0.155128431969057,0.221076767339401,-0.605344430614841,0.528056367652724,0.338282070076599,-0.41639018770421,4.0577132337999,3.21380926314102,,37.5,0.567,,0.0,0.979,,0.0,0.332,,0.0,0.954,,62.5,0.384,,0.0,0.667,,0.0,1.0,,0.0,0.924
172,50,24,-8.84694846331363,1,1.0,0,3.9863880873834527,3.605226069116683,2.745345985845907,2.9816333491744893,4.0841258620277685,5.598273799875206,4.420285346790972,5.240688253711401,6.219197550755999,22.45,-161.14,56.5968293344873,-10.6074551564856,2.78525590583539,-0.150259724122109,-0.154935719968019,0.220842256355218,-0.604710231049043,0.527286821363836,0.338388602325312,-0.416885280492145,4.06358278747347,3.21874116431526,,16.669999999999998,0.618,,0.0,0.978,,41.67,0.278,,0.0,0.958,,41.67,0.632,,0.0,0.596,,0.0,1.0,,0.0,0.895
173,128,16,-0.567550722027155,1,0.0,0,2.8069901489571136,2.2049722641270453,1.7647307968401356,1.9487632180377197,3.325755186495297,4.745106026285608,3.4852321106052293,3.8588331769140267,4.959061258550208,32.76,-16.93,-137.728502383857,-92.1000274439018,-0.479676124674405,6.62287085342659,49.3830267683188,-17.7182294022171,27.1063177129576,-31.1998526693219,-1.04034304848243,0.426514494462352,-0.94444299050611,0.490218540098324,,27.27,0.521,,0.0,1.0,,0.0,0.993,,0.0,0.997,,0.0,0.712,,72.72999999999999,0.523,,0.0,1.0,,0.0,0.477
174,128,16,-0.568891121376768,1,0.0,0,2.7843937676895436,2.190535589185423,1.7561322915849038,1.927164106234258,3.2827891506118534,4.737600973168581,3.5254777821724925,3.8122026701459353,4.857872539543846,16.85,-24.93,-137.728783984134,-92.100612137909,-0.479663271055372,6.62297275551824,49.3847703631399,-17.7190170120146,27.1075986995686,-31.2013713245171,-1.04040225842117,0.426543270346339,-0.944506014866049,0.490255235892855,,27.27,0.566,,0.0,1.0,,0.0,0.994,,0.0,0.997,,0.0,0.691,,72.72999999999999,0.28,,0.0,1.0,,0.0,0.564
175,128,16,-0.572924017682997,1,0.0,0,2.853015971352396,2.2364452904895007,1.7950872593207297,1.958685340544036,3.3282682016393976,4.818020947816869,3.61469455592456,3.888754378488792,4.946416721769604,28.0,-15.59,-137.728697669682,-92.1004329214441,-0.479667211027781,6.62294152148137,49.3842359242536,-17.7187755966468,27.1072060560573,-31.2009058316091,-1.04038410974344,0.426534450189665,-0.944486697194526,0.490243988183084,,18.18,0.462,,0.0,1.0,,0.0,0.993,,0.0,0.997,,9.09,0.428,,72.72999999999999,0.327,,0.0,1.0,,0.0,0.638
176,128,16,-0.573713924479644,1,0.0,0,2.907447358686419,2.286455711064162,1.827769906751088,2.030776369698555,3.4378506993101907,4.8545271441182045,3.5192766697277564,3.9755610262321337,5.2086114534635435,32.76,-16.93,-137.728783984134,-92.100612137909,-0.479663271055372,6.62297275551824,49.3847703631399,-17.7190170120146,27.1075986995686,-31.2013713245171,-1.04040225842117,0.426543270346339,-0.944506014866049,0.490255235892855,,50.0,0.41,,0.0,0.999,,0.0,0.993,,0.0,0.997,,0.0,0.455,,50.0,0.435,,0.0,1.0,,0.0,0.553
177,128,16,-0.563504217315877,1,1.0,0,2.7212954278522306,2.1126345090356,1.8531680973566984,1.9459101490553132,3.2991646560970036,4.693638833975699,3.389799336709786,3.6699514442284173,4.711959680169609,-41.43,174.07,-137.711475994064,-92.0646733775594,-0.480452733138314,6.61670816101254,49.277612771573,-17.6706148245865,27.0288763751246,-31.1080434146642,-1.03676302917105,0.424774414599386,-0.940631697788293,0.487999559182813,0.0,10.0,0.769,0.0,0.0,1.0,0.0,0.0,0.994,0.0,0.0,0.995,0.0,0.0,0.789,100.0,70.0,0.631,0.0,0.0,1.0,0.0,20.0,0.794
178,128,16,-0.572451472371493,1,0.0,0,2.8581928595319295,2.2396452932201716,1.7950872593207297,1.9837562915454279,3.3628029936748436,4.826952811662959,3.5796224681769866,3.887320392787774,5.018603463745433,32.764014,-16.932176,-137.728572122568,-92.1001722452381,-0.479672941790355,6.62289609045185,49.383458566748,-17.7184244509469,27.1066349446174,-31.2002287586164,-1.04035771191405,0.426521620972376,-0.94445859896633,0.490227628008976,,40.0,0.457,,0.0,1.0,,0.0,0.993,,0.0,0.997,,0.0,0.53,,60.0,0.313,,0.0,1.0,,0.0,0.506
179,128,16,-0.570274127563607,1,1.0,0,2.8112082932048366,2.190535589185423,1.7561322915849038,1.916922612182061,3.2684276036974484,4.7839019739314885,3.6144252681889886,3.7896293572140793,4.7671189529741085,38.43,-28.29,-137.728460532286,-92.0999405469215,-0.479678035156752,6.62285570911274,49.3827676316685,-17.718112345227,27.1061273287568,-31.1996269620163,-1.04033424867527,0.4265102178387,-0.944433623994014,0.490213086425749,,20.0,0.496,,0.0,1.0,,0.0,0.995,,0.0,0.997,,0.0,0.793,,80.0,0.388,,0.0,1.0,,0.0,0.691
180,128,16,-0.566579053577557,1,1.0,0,2.9279886214674717,2.3115448343655176,1.8562979903656263,2.030776369698555,3.451256581534892,4.901266757040891,3.661251286996462,3.9444901955656477,5.159400067361368,38.43,-28.29,-137.728760443709,-92.1005632604603,-0.479664345604014,6.62296423711454,49.3846246062581,-17.7189511710638,27.1074916143297,-31.2012443711392,-1.04039730875683,0.426540864838812,-0.944500746389659,0.490252168322412,,50.0,0.432,,0.0,0.999,,0.0,0.996,,0.0,0.997,,0.0,0.476,,50.0,0.288,,0.0,1.0,,0.0,0.557
181,54,13,-3.53836650198061,1,1.0,0,3.6065842113871063,2.9616582932202395,2.305580601973844,2.617395832834079,4.320151230955794,5.331316844811145,2.561867690924129,5.648622063478926,5.792007004367292,-18.74,46.91,-63.8017339349584,12.6360210290502,3.74572644623051,-6.69454039330153,-0.748201346471928,1.66393013913021,-3.73447947962667,4.25218487393084,3.20154676882543,-1.58195230895122,3.25258678812806,-1.3484436868995,,90.91,0.281,,0.0,1.0,,0.0,0.654,,0.0,0.996,,0.0,0.671,,9.09,0.621,,0.0,1.0,,0.0,0.925
182,54,13,-3.54839305970671,1,1.0,0,3.8630428232064276,3.2954664270299134,2.506341930508065,2.9564715596006885,4.312140507209715,5.354224998486333,3.4258899942525267,5.614951260949585,6.1304435743894325,-18.74,46.91,-63.7911354807143,12.6654172221883,3.74757409324432,-6.70113477955741,-0.745592075471681,1.66266190024042,-3.7284629722088,4.24231872536895,3.20498551548392,-1.5841127124413,3.2574667606696,-1.34980335646475,100.0,88.89,0.295,0.0,0.0,0.997,0.0,0.0,0.551,0.0,0.0,0.995,0.0,0.0,0.624,0.0,11.110000000000001,0.72,0.0,0.0,1.0,0.0,0.0,0.971
183,54,13,-3.54159478806663,1,1.0,0,3.5579161895951237,2.916689066213538,2.272125885509337,2.578700529074361,4.253482783560398,5.280153395920365,2.531313022602156,5.596642599098297,5.676034365453476,-18.74,46.91,-63.798778225995,12.6442012538678,3.74623844818042,-6.69637010380384,-0.747474115933651,1.66357506936281,-3.73279979814014,4.2494327282991,3.20249681113629,-1.58254839347711,3.25393339889593,-1.34881722416527,,90.91,0.421,,0.0,1.0,,0.0,0.715,,0.0,0.996,,0.0,0.661,,9.09,0.538,,0.0,1.0,,0.0,0.909
184,84,24,-28.0234978593922,0,1.0,0,3.332918540908861,2.926382195419198,2.0014800002101243,2.277267285009756,3.4600950229096408,4.792810904259646,3.2530839961979376,4.606868742623673,4.227563406008323,49.06,-103.04,79.7527828967336,-18.5290367410551,14.1718179147659,-0.475461043756888,-0.0328220559503275,-0.11645978793912,0.243513628567197,0.360021409933128,-0.298019647885587,0.340241821052923,-3.45477290870123,-2.80892816502652,,28.57,0.427,,0.0,0.783,,28.57,0.571,,0.0,0.904,,14.29,0.499,,28.57,0.587,,0.0,1.0,,0.0,0.998
185,171,24,-16.2626884380037,1,1.0,0,3.3727979071404572,2.8616292890305104,1.9768549529047348,2.149433913499871,3.6044102974874863,4.95639027924386,3.4173987610001633,4.628300603376946,4.718141664647253,-20.14,59.62,71.317083200655,-15.6974124283776,10.0877121035422,-0.361446330586047,-0.0805236074540609,0.0104204975440134,-0.0775817033446036,0.434889385012946,-0.0493489016644812,0.00289425235804221,0.0827848602967332,0.0523766764048608,0.0,33.33,0.373,0.0,0.0,1.0,100.0,0.0,0.574,0.0,16.669999999999998,0.649,0.0,50.0,0.246,0.0,0.0,0.852,0.0,0.0,1.0,0.0,0.0,0.834
186,146,31,-48.458826972578,0,1.0,0,3.535145354171894,3.4781584227982836,2.785011242238338,3.4468078929142076,3.126760535960395,5.629058928460265,4.661550519424199,5.8650506222523235,5.653821625502429,-12.19,-58.14,-46.1348810847389,25.5491364152816,-6.07825567823442,-15.0876717573941,0.315617738939223,24.9955580874676,-63.5955526543229,-59.9679554883277,-4.59355523149107,0.883920830885819,-2.39953163305895,-0.013222040742325,0.0,0.0,0.894,0.0,0.0,1.0,0.0,0.0,0.997,0.0,0.0,0.983,50.0,42.86,0.351,50.0,57.14,0.274,0.0,0.0,1.0,0.0,0.0,0.724
187,146,41,-43.9281002847026,1,1.0,0,3.1523085805960878,2.919930560137709,2.613739521630969,2.997730276216664,3.0257763949023677,4.859812404361672,3.8334126048462345,4.948759890378168,4.6441985729555695,-17.2,-151.27,-46.1179203327145,25.6136548487162,-6.0980135348538,-15.1358531150549,0.320597743129258,25.0912716970302,-63.8462505513158,-60.2354143309168,-4.6236124154689,0.891955399933837,-2.42158214490774,-0.0117310695324426,,0.0,0.932,,0.0,1.0,,0.0,0.993,,0.0,0.966,,54.55,0.393,,18.18,0.659,,0.0,1.0,,27.27,0.459
188,146,41,-43.8586242060188,1,1.0,0,3.1838702156693857,2.9338568698359038,2.4612967841488667,2.955430976780465,3.154443964708812,4.976733742420574,3.881151341761059,5.056245805348308,4.707365698302761,-17.2,-151.27,-46.1179690973326,25.6135012967879,-6.09796926204765,-15.1357521007919,0.320585786742191,25.0910764398074,-63.8457430829869,-60.2348609947791,-4.62355357224072,0.891940268422175,-2.42154166650272,-0.0117347194051666,,0.0,0.922,,0.0,1.0,,0.0,0.99,,0.0,0.964,,37.5,0.338,,25.0,0.589,,0.0,1.0,,37.5,0.826
189,9,1,-0.114663467011305,0,1.0,0,4.302712827954156,3.758638698528789,3.2140642678709788,3.0402275134405423,4.430578675256047,6.120692945115768,5.288570015093157,4.92085645484947,8.533096067695652,57.49,80.87,-136.698253239278,-89.9784743793266,-0.554232656287005,6.27262153088343,41.5298318552272,-13.9768905502282,20.9249074230378,-23.8146742883036,-0.70692868457545,0.136759715403196,-0.00251502849690192,-0.191587564965104,,0.0,0.998,,0.0,0.806,,0.0,0.99,,0.0,0.999,,0.0,0.805,,0.0,0.863,,90.0,1.0,,10.0,0.625
190,9,1,-0.111339415762317,0,0.0,0,4.552191261197205,3.9952606039982017,3.411807560774171,3.2718477096343066,4.744323247380668,6.390676813550381,5.453353368647568,5.19484395807176,9.1765033009802,57.49,80.87,-136.69821073837,-89.9783870454553,-0.554234644264098,6.27260679511846,41.5295794776085,-13.9767770064175,20.9247237328683,-23.8144570026727,-0.706921027736694,0.13675745464372,-0.00251339500245999,-0.19158721640704,,0.0,0.999,,0.0,0.854,,0.0,0.986,,0.0,0.999,,0.0,0.805,,0.0,0.846,,90.0,1.0,,10.0,0.625
191,9,1,-0.117624883700274,1,0.5,0,4.423648309364701,3.88936831486334,3.311637304949512,3.1531632815028194,4.57275029473198,6.179436775410751,5.280713320599676,4.9783186926197125,8.877640012872737,-41.43,174.07,-136.693905295673,-89.969539525836,-0.554435885052946,6.27111370874261,41.5040161465337,-13.9652768643505,20.906118998826,-23.792449698267,-0.706145437414733,0.136528455850659,-0.0023479879707015,-0.191551803351679,,0.0,0.994,,0.0,0.622,,0.0,0.986,,0.0,0.998,,0.0,0.916,,0.0,0.648,,52.94,1.0,,47.06,0.6
192,128,16,-0.708537038445803,0,1.0,0,3.3502549029245805,2.7479117345273405,2.3767644911682972,2.4458192610799534,3.7939149169478172,5.440988117712199,4.384024637336554,4.922313968589491,6.8002146107400145,49.06,-103.04,-137.81370301522,-92.2775291595777,-0.475972681181749,6.65418104245723,49.9079105722191,-17.954464373614,27.4905177392906,-31.6552743395577,-1.0582839562341,0.435305997871943,-0.963769652812177,0.501426275685168,,0.0,0.818,,0.0,1.0,,0.0,0.995,,0.0,0.997,,20.0,0.465,,0.0,0.535,,0.0,1.0,,80.0,1.0
193,9,1,-0.104916699754861,1,1.0,0,3.975936331171799,3.527830032595521,2.960623096440423,2.8616292890305104,4.015842334067143,5.497741831241654,4.332573750954351,4.312542571143296,7.048386408721883,-20.21,-158.9,-135.648512819136,-87.8069188837626,-0.598368556198076,5.89696755749147,35.3884760877543,-11.2379532680918,16.4963778746688,-18.5788350065184,-0.519105720790248,0.081233165247489,0.0357451485178507,-0.179315127687351,,0.0,0.999,,0.0,0.674,,0.0,0.995,,0.0,0.998,,0.0,0.953,,0.0,0.839,,100.0,0.939,,0.0,0.651
194,0,24,-3.96168152588983,1,0.0,0,2.830857630363757,2.325324579963535,1.463255402256019,1.4770487243883548,3.2088254890146994,3.9954446135672184,2.316487998163037,3.4496700351129332,3.4339872044851463,-41.43,174.07,-21.0483015882135,6.1185742763396,-11.5595051672478,-1.11304003142312,-0.739194464788004,1.63466961685563,-3.87839014494421,1.999215258114,1.21825811194619,-0.561414711861098,2.56113999162106,1.11499210383398,100.0,80.0,0.551,0.0,0.0,1.0,0.0,0.0,0.986,0.0,0.0,0.995,0.0,10.0,0.688,0.0,10.0,0.654,0.0,0.0,1.0,0.0,0.0,0.998
195,151,18,-3.3865435624458,1,0.0,0,4.397653890559581,4.034594557816327,2.423031246069913,2.8914822521801917,4.1734637666747,5.2972167611040035,3.3985271531062766,4.702206148499686,7.601402334583733,-47.75,179.03,-62.0436212822461,39.889420602861,10.4436503700767,-47.6850331323472,14.5654506565669,-20.3514329516368,-7.42675453218632,24.0319456026089,-5.13440368153241,-58.9555524501737,-8.08702181480114,2.64774450746927,0.0,0.0,0.456,0.0,35.709999999999994,0.501,0.0,7.140000000000001,0.507,0.0,0.0,0.998,0.0,0.0,0.654,0.0,21.43,0.693,0.0,0.0,1.0,100.0,35.709999999999994,0.985
196,46,11,-1.14030627093282,1,1.0,0,3.3617633124167483,2.826129489167811,2.25758772706331,2.503891949699081,3.6087534096346516,5.260407793474816,4.03742141482248,4.68914361976427,5.993961427306569,-20.08,-172.43,-98.5581885401531,-26.6236130823827,4.67907266778953,-20.8207305757447,-82.1659729910738,-24.3040696883293,25.8370744003883,-24.3303589015884,-2.2055568762829,0.596509072599085,-1.02778614260675,0.355001784917863,0.0,0.0,0.841,0.0,0.0,1.0,0.0,0.0,0.991,0.0,0.0,0.991,50.0,72.72999999999999,0.196,50.0,0.0,0.319,0.0,0.0,1.0,0.0,27.27,0.658
197,179,38,-0.00153842585190754,1,0.0,0,4.771785712960429,3.892432355663142,3.8342776568032932,3.681351187693145,5.704848572838198,0.09531017980432487,0.09531017980432487,5.201971650761352,11.918397239722838,-41.43,174.07,-268.330865251692,-257.018618441832,-13.4164489714426,32.1412519069281,-48.3744147605515,57.9899803664348,-92.2521698074579,110.47674776063,-0.679796475533432,0.695659781898804,-1.50232241261317,-0.0655825664675007,0.0,40.0,0.632,0.0,0.0,1.0,0.0,0.0,0.474,0.0,0.0,0.996,0.0,0.0,0.258,0.0,40.0,0.797,0.0,0.0,1.0,100.0,20.0,0.793
198,179,38,-0.00162710558671285,1,0.0,0,4.9153717798697425,4.026422545736642,3.9523968995664194,3.799525974201,5.93001458479176,0.09531017980432487,0.09531017980432487,5.37957472085497,12.380030154325457,-41.43,174.07,-268.330865251823,-257.018618442262,-13.4164489714937,32.1412519071041,-48.37441476088,57.9899803668559,-92.2521698081669,110.476747761498,-0.679796475542612,0.695659781912695,-1.50232241264562,-0.065582566468936,0.0,40.0,0.519,0.0,0.0,1.0,0.0,0.0,0.479,0.0,0.0,0.996,0.0,0.0,0.258,90.0,40.0,0.797,0.0,0.0,1.0,10.0,20.0,0.793
199,72,24,-22.0943915616461,1,1.0,0,4.005513348515485,3.7954891891721947,1.8309801823813363,2.162172939277301,3.4490347110763153,4.658710952916121,3.299533727885655,4.28771595520264,3.5242995787961386,22.45,-161.14,76.272516636076,-17.4106542478543,12.6070726175342,-0.435031063133651,-0.0527005120090415,-0.0672902319954163,0.118863003687922,0.397142817292913,-0.213583433382372,0.239865412263651,-2.44381752613227,-1.99810533424838,0.0,100.0,0.37,0.0,0.0,1.0,0.0,0.0,0.84,90.0,0.0,0.561,0.0,0.0,0.638,0.0,0.0,0.58,0.0,0.0,1.0,10.0,0.0,0.819
200,72,24,-22.1059361362144,1,1.0,0,3.874113432354926,3.6320445173613978,1.803358605071407,2.060513531794317,3.4258899942525267,4.636668853047462,3.401863826205316,4.248495242049359,3.4041928906419536,22.45,-161.14,76.272516636076,-17.4106542478543,12.6070726175342,-0.435031063133651,-0.0527005120090415,-0.0672902319954163,0.118863003687922,0.397142817292913,-0.213583433382372,0.239865412263651,-2.44381752613227,-1.99810533424838,10.0,100.0,0.384,0.0,0.0,1.0,0.0,0.0,0.88,90.0,0.0,0.566,0.0,0.0,0.734,0.0,0.0,0.665,0.0,0.0,1.0,0.0,0.0,0.874
201,31,36,-0.0801026710043463,0,0.0,0,4.3178880335576375,3.1822118404966093,3.050220458838061,2.966303462863179,5.576252087544938,5.129069969241354,0.13102826240640408,5.590464455958976,9.742758784448721,-24.3,133.57,-267.969973854827,-255.827040479178,-13.2743815507504,31.6500562718739,-47.4549131184087,56.8102022860736,-90.2642592786738,108.04200266893,-0.653756108992656,0.655748309410518,-1.40879008436899,-0.0614525914037387,,10.0,0.55,,0.0,0.999,,10.0,0.868,,0.0,0.997,,80.0,0.261,,0.0,0.822,,0.0,1.0,,0.0,0.535
202,31,36,-0.0801884575773204,0,0.0,0,4.329021349349984,3.1994891110680106,3.08922261664133,3.0027078872904163,5.532756877604098,5.124499550245303,0.1397619423751587,5.587623120115915,9.975854724662028,-24.3,133.57,-267.969972163255,-255.827034912555,-13.2743808910396,31.650054001705,-47.4549088846493,56.8101968612003,-90.2642501489058,108.041991492521,-0.653755991394785,0.655748132577193,-1.40878967197753,-0.0614525732073432,0.0,10.0,0.52,0.0,0.0,1.0,0.0,10.0,0.86,0.0,0.0,0.997,0.0,80.0,0.262,50.0,0.0,0.836,0.0,0.0,1.0,50.0,0.0,0.535
203,151,18,-2.93668138582719,1,0.0,0,3.7986303180730556,3.2714682749873716,1.7850704810772584,2.3115448343655176,3.9644256842211942,5.084133556605299,3.255400599550573,4.196449785159254,5.680582081485765,-20.14,59.62,-63.0103392725775,30.7287246783492,8.32069072541896,-34.8478620018303,9.6963924977656,-13.5105942659102,-6.32560550965721,17.9761163811584,-2.66996284342217,-26.1720694866644,-3.21757296880888,0.966694309023426,,25.0,0.471,,62.5,0.744,,0.0,0.597,,0.0,0.999,,0.0,0.928,,0.0,0.841,,12.5,0.95,,0.0,0.919
204,151,18,-2.93735897803097,1,0.0,0,3.7492687541267204,3.185939324621936,1.7029282555214393,2.135349173618132,3.9335887833427066,5.024472450884278,3.1271990362962967,4.138999202762532,5.207681246288592,-20.14,59.62,-63.0103392725775,30.7287246783492,8.32069072541896,-34.8478620018303,9.6963924977656,-13.5105942659102,-6.32560550965721,17.9761163811584,-2.66996284342217,-26.1720694866644,-3.21757296880888,0.966694309023426,,25.0,0.372,,62.5,0.469,,0.0,0.6,,0.0,0.999,,0.0,0.946,,0.0,0.909,,12.5,0.684,,0.0,0.8
